Compound_ID	Compound	Type	Source	A1	A1MS	A1P	A2	A2MS	A2P	A3	A3MS	A3P	A4	A4MS	A4P	A5	A5MS	A5P	A6	A6MS	A6P	B1	B1MS	B1P	B2	B2MS	B2P	B3	B3MS	B3P	B4	B4MS	B4P	B5	B5MS	B5P	B6	B6MS	B6P	C1	C1MS	C1P	C2	C2MS	C2P	C3	C3MS	C3P	C4	C4MS	C4P	C5	C5MS	C5P	C6	C6MS	C6P	D1	D1MS	D1P	D2	D2MS	D2P	D3	D3MS	D3P	D4	D4MS	D4P	D5	D5MS	D5P	D6	D6MS	D6P
compound.107	Pyridine 3-methyl	Aromatic	N-Bearing	0	0.004791233	0.001224574	0	0.008478588	0	0	0.001896765	0.000934679	0.000628124	0.005482866	0.001060813	0.001099855	0.005836632	0.000425503	0.002605256	0.003529797	0.000826433	0.000496922	0	0	0.000287586	0.004994674	0.000474222	0.00029942	0.002217084	0.001002372	0.000615421	0.007054157	0.000904403	0.00355638	0.003917107	0	0.000640166	0.004484679	0.001133558	0.000438993	0.00356872	0.00142304	0	0.003789001	0.00079011	0.001248054	0.001827755	0.000843701	0.002445757	0.00508089	0.000633381	0.000323448	0.003080669	0	0.002901465	0.004279729	0.000866634	0.001471925	0.004504505	0.000619374	0	0.006922016	0.001263634	0.000879161	0.005069986	0	0.001524499	0.001709947	0.000392055	0	0.005085458	0	0.001904774	0.005563101	0.001781338
compound.108	"Pyrrolidine, 1-nitroso"	Aromatic	N-Bearing	0	0	0	0.001984855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000836957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00170404	0	0	0.00174835
compound.109	"Pyridine, 4-methoxy-"	Aromatic	N-Bearing	0.004959953	0.002232398	0.000986522	0.002448471	0	0	0	0.001375232	0	0.002228343	0	0	0.001412634	0	0	0.000775064	0	0	0.003761618	0.004878432	0	0.000982217	0.001265044	0	0.000404897	0.006004061	0	0	0.000558906	0	0.001066914	0.000628712	0.000459048	0.001109059	0	0	0.001163416	0	0.002155664	0.000713954	0	0.002003903	0.000496847	0	0.000528525	0	0	0.000172856	0.001987284	0.003465753	0	0.002540453	0	0	0.000246431	0	0.000775894	0.000907701	0.00031385	0	0.001011637	0	0.001335794	0.000496874	0	0.000788921	0.000976334	0	0.001500839	0.000290911	0	0.001296418
compound.110	p-Aminotoluene	Aromatic	N-Bearing	0.00071565	0.004185747	0.000684131	0.001331447	0.005286271	0.000489422	0.000391989	0.004315063	0.000427353	0.000358928	0.002086889	0.001165364	0.000387128	0.001858281	0.000255302	0.001535473	0.002483582	0.000611722	0.000322028	0.002243543	0	0.001277177	0.000872021	0.000404091	0.001694442	0	0.000699894	0.000275709	0.001668579	0.000633697	0.000430352	0.001820303	0.000936325	0.001127309	0.001474891	0.000968907	0.002086471	0.00124008	0.000964773	0.000707269	0.002372769	0.000519584	0.000486673	0	0.000741875	0.000699863	0.002161332	0.000290211	0.001230746	0.001261889	0.000482726	0.001564384	0.001925878	0.000600866	0.000719312	0.003420874	0.000478505	0.001815403	0.002709812	0.000710182	0.001252503	0.001603435	0.002556304	0.000767896	0.000432077	0	0.002091174	0.002416718	0.002067664	0.001473603	0.002342535	0.001110037
compound.111	Hexanedinitrile	Aliphatic	N-Bearing	0	0.001347863	0	0.000705565	0	0	0	0	0	0	0.000943563	0	0	0.002381861	0	0.000281693	0	0	0.000663488	0	0	0	0.002362235	0.001158839	0	0	0	0.001527886	0	0	0.001086339	0.000674796	0	0.000807226	0.00037267	0	0	0	0.001101951	0	0	0	0	0	0	0.000310423	0	0	0	0	0	0.001017518	0	0	0	0.000786164	0	0.000949595	0.002328314	0	0.001126909	0	0	0.000458761	0	0	1.37148E-05	0	0.001064134	0	0	0.000874175
compound.112	"1H-Pyrrole-2-carboxaldehyde, 1-methyl-"	Aromatic	N-Bearing	0	0.002869474	0.000673408	0	0.000612771	0.000235908	0	0.002648021	0.000264909	0	0.002860441	0.000418205	0	0.000527872	0.000130488	0	0.001965187	0	0.000628787	0.00046908	0.000143479	0.000759522	0.002300825	0	0.001277637	0.000797942	0.000786001	0	0.002620891	0.000415287	0.000524491	0.001991471	0	0	0.001822296	0.000363076	0.000697716	0	0	0	0.002066306	0	0.000267925	0.000214761	0.000187651	0.000938794	0	0.000218188	0	0.000459138	0	0.000632439	0.000527041	0.000353972	0.001041226	0.001673253	0.000174185	0	0.003240762	0.000585288	0.000772492	0.001760068	0	0.000564629	0	0.000762464	0	0.00300177	0	0.000744594	0.003113326	0.00067295
compound.113	"Pyridine, 2-ethyl"	Aliphatic	N-Bearing	0.000385459	0.001929656	0.000198806	0.000252091	0.001779219	0.000193656	0.000830677	0.001164136	0.000150198	0.000357432	0.001606607	0.000308554	0	0.000755329	0.000116304	0.000527564	0.001673001	0.000153336	0.000215148	0.000463719	0	0.000694631	0.002263979	0.000252139	0.000785976	0.001068255	0.000287023	9.07541E-05	0.002091829	0.000216565	0.00048564	0.001665594	0.000406017	0.00048574	0.001670701	0.000223756	0.000609249	0.000960963	0.000224611	0.000447892	0.000729011	0.000207547	0.000154481	0	0.000300629	0.000404491	0.001524267	0.000207596	0.000179541	0.000311029	0	0.000312877	0.001050119	0.000171401	0.000586106	0.001104878	0	0.00023486	0.002749141	0.000386927	0.000720877	0.000610047	0.000483693	0.000434765	0	0.000139985	0.00075228	0.002893761	0.000483049	0.000464072	0.001554987	0.000463478
compound.114	3-Methylpyridazine	Aromatic	N-Bearing	0.000527172	0.001590057	0.000248775	0.000540402	0	9.18986E-05	0.00028727	0.000255799	0	0.000375379	0.000705547	0	0	0.000763912	0	0.000442894	0	0	0.000573265	0.000632588	0	0.000443915	0.001150413	0.000477562	0.000267096	0.001120238	0	0	0	0	0.000364604	0	0.000424246	0	0	0	0.00044567	0	0.000298477	0.000310182	0	0.000161744	0	0	0	0.00010291	0	0	0.000666083	0	0.000149099	0.000516113	0	0	0	0	0	0.000407513	0.001242816	0	0.000455925	0.003520137	0.000674163	0.00044888	0	0.000478644	0.000463046	0	0.000572172	0.000112035	0	0.000438737
compound.115	3-Phenylpyridine	Aromatic	N-Bearing	0.0012244	0.004027794	0	0.000504182	0.004952266	0	0.000360856	0.003725234	0	0.001510487	0.003026202	0	0	0.002905441	0	0.00061712	0	0.00032004	0.001401931	0.000461039	0.000156698	0.001681272	0.005076554	0.000489251	0.000537594	0.000162707	0.001702266	0.001291564	0.000163873	0.000507573	0.001406115	0	0.001723501	0.00068509	0	0	0.001445507	0	0.0003437	0.000483991	0.002711736	0	0.000685073	0.00052548	0.001309191	0.001226641	0.002724139	0.000493571	0.001397952	0.000411743	0	0	0	0	0.00067269	0.000441951	0.000380121	0.000694423	0.003272226	0.000771404	0.000827547	0.00235775	0	0.000606977	0.001520591	0	0.001901068	0.001233111	0.001691563	0	0.002945763	0.000435438
compound.116	"Propane, 2-nitro-"	Aliphatic	N-Bearing	0.000365619	0.001905963	0.000767771	0.000106342	0.00147733	0.000188375	0.000106134	0.001102048	0.000108463	0.00013041	0.002197397	5.91607E-05	0.000351236	0.001120118	0.001298331	0.00060735	0.000838857	9.9658E-05	0.0005344	0	0.000338545	0.000339204	0.001477932	0.000504279	0.000770665	0	0.000101562	0.001065089	0.000898048	0	0.000654493	0.000875589	0.000334757	0.00109502	0.000347405	0.000303971	0.000654317	0.000853303	0.000832116	0.000518753	0	0.000226155	0.00011887	0.003023412	0.000298205	0.000168757	0.00182912	0	0	0.001096007	8.38496E-05	0.001262204	0.001042193	0.000109003	0.000297493	0.00111019	6.9987E-05	0.000142185	0.001726571	9.47725E-05	0.000419795	0.002118677	0.001080164	0.000786246	0.000975473	0.000726385	0.000688458	0.002898261	0.000827065	0.000289179	0.001769468	0.000399152
compound.117	4-Pyridinecarboxaldehyde	Aromatic	N-Bearing	0.000270672	0.000937186	0	0.00010808	0.0010534	0	0.000186796	0.00046255	0	0.000399307	0	0	0.00047686	0.000999952	0	0.000394045	0	0	0.000201267	0.000603103	0	0.000343628	0	0.000833229	0.00062776	0.001738838	0	0.000290479	0	0	0	0	0	0.000487144	0	0	0.000602573	0.000945013	0.000244208	0.000270072	0	0	0.000126332	0	0	0	0	0.000514754	0.000467354	0	0	0.000600349	0	0.000550794	0	0	0.000124546	0.000354194	0	0.000243911	0.00058496	0	0.001047584	0.000299254	0	0.000209016	0.00157517	0.002479723	0.000490179	0	0.002935709	0.000354618
compound.118	2-Pyridinealdehyde	Aromatic	N-Bearing	0.0003061	0	0	0	0	0	0.00028727	0	0	0	0	0	0	0	0	0	0	0	0.000562161	0.001243732	0	0	0	0.000227092	0	0.001884391	0	0.000443103	0	0	0.000180808	0	0	0	0	0	0	0	0.00042661	0.00040912	0	0.000538191	0	0	0.00042185	0	0	0	0	0.001285587	0	0.000316888	0	0	0	0	0	0.000437982	0	0	0	0	0	0	0	0	0	0	0.000429575	0	0	0.000219368
compound.119	"4(1H)-Pyridinone, 2,3-dihydro-1-methyl-"	Aromatic	N-Bearing	0.000147381	0.000502816	8.98593E-05	0.000160817	0	0	0	0.000592933	0	0.00019741	0.000510034	0	0	0.000413714	0	0.000193766	0.000171542	0	0.000298431	0.000394027	0	0.000227119	0.000753295	0.000237111	0.000294316	0.000259916	0	0.000172318	0.000274027	0	0.000167359	0	0.000222067	0.000255505	0	0	0.000193624	0	0.000174865	3.93076E-05	0	0	0	0	0	0.00030666	0.000314233	0	0.000426238	0	0	0.000518787	0	0	0	0	0	0.00018154	0.000409028	0	0	0	0.000223301	0.000163743	0	0	0.000289234	0.00033123	0.000240633	0.000173161	0.0005295	0.000178134
compound.120	Alpha-amino-gamma-butyrolactone	Aromatic	N-Bearing	0.00252249	0	0.000892159	0.002289103	0	0	0.001485878	0	0	0.001764728	0	0	0	0	0	0.001356362	0	0	0.001665661	0	0	0	0	0.002654977	0	0.003170976	0	0	0	0	0.001688533	0	0.000949583	0.002751589	0	0	0	0	0.002743572	0	0	0	0	0	0	0	0	0	0.003056306	0	0	0.002353262	0	0	0	0	0	0.002373988	0	0	0	0	0.00173929	0	0	0.001051093	0.001090398	0	0.003440164	0	0	0
compound.121	Pyrimidine	Aromatic	N-Bearing	0	0	0.000268077	0	0	0.000108976	0.000660862	0	0	0	0	9.20561E-05	0	0.000819703	0	0.000185625	0	0	0.000222088	0.00041011	0	0	0.000503561	0	0	0.002586165	0.000109952	0	0	0	0	0.000157013	0.000747403	0	0	0.000135098	0	0	0	0	0	0	4.81586E-05	0	0.000315176	0	0	0	0	0	0	0	0	0	0.000150745	0	0	8.15027E-05	0.000979308	0.000117058	0	0	0	0	0	0	0	0	0.001497274	0	0.000737279	0
compound.122	"Piperidine-2,5-dione"	Aromatic	N-Bearing	0.000303266	0.002274519	0.000426778	0.000721502	0	0	0.000612748	0.001760173	0.000697261	0.000559329	0.003026202	0.000433505	0	0	0	0.000939521	0.001333688	0	0.000335908	0	0	0.000684307	0.002272167	0	0.001281039	0.000764153	0.000664568	0	0.002642596	0	0.000542423	0.001428592	0.002253809	0.00041695	0.001699125	0.000618496	0.000126857	0.001172295	0	0.000188516	0.001272287	0	0.001115787	0	0.000817032	0.000906811	0.001719686	0.000211833	0.000322077	0	0	0.000546866	0.001854549	0.000493018	0.001185533	0	0	0.000478606	0.002257521	0.00216483	0.000190972	0.001611679	0.000984929	0.000372655	0	0	0.000833754	0.002070187	0.001474102	0.001347195	0.002272158	0
compound.123	"Acetamide, N-(2,4-dihydroxyphenyl)-"	Aromatic	N-Bearing	0	0.001276785	0.00015334	0	0	0.000637305	0.000581615	0.001760173	0	0	0.003489483	0	0	0	0	0	0.001663576	0	0.000469161	0.00176106	0	0	0.001387864	0	0	0.001959767	0	0	0.002113534	0	0	0.001310091	0	0	0.002071795	0	0	0.000665895	0	0	0.000928677	0.000479505	0.000771555	0	0	0	0	0	0	0.00211796	0	0.000886485	0.001692078	0	0	0	0.000793782	0	0.004719556	0.001187718	0	0	0	0	0	0	0	0	0.000784286	0.000351517	0.000955111	0
compound.124	4-Pyridinecarbonitrile	Aromatic	N-Bearing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191551	0	0	0.000805241	0	0.000799833	0	0	0	0.000640038	0.000349995	0	0.00051702	0	0.000190579	0.001173637	0	0.000335634	0	0	0.00035576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351482	0	0	0.000179244	0	0.00054187	0	0.000700415	0
compound.125	"Dimethylpyrrole (2,5 or 2,4)"	Aromatic	N-Bearing	0.000949477	0	0	0	0	0	0	0	0	0.001269707	0	0	0	0	0	0	0	0	0.002040435	0	0	0.001457102	0	0.001387601	0	0	0	0	0	0	0.002077045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001304991	0	0	0	0	0	0	0	0	0.001412507	0	0	0	0	0.000918805	0	0	0	0	0	0
compound.126	Diethyltoluamide (DEET)	Aromatic	N-Bearing	0.001383118	0.009240234	0	0.001463287	0.000873551	0	0.000491047	0.000627081	0	0.001660041	0.001831872	0	0.003179067	0.000660913	0	0.000356594	0.005278201	0	0	0.003082526	0.00028599	6.6366E-05	0.007041671	0	0	0.023522403	0	0.000208423	0.003581341	0	0.000482652	0.013923836	0	0.000282178	0.053373994	0	0.000914709	0	0	0.00163113	0	0	0.00154311	0.001599286	0	0.001040387	0.0015399	0	0	0.003939702	0	0	0	0	0.001662854	0.001630758	0	0	0.000719732	0	0.001961337	0.001013997	0	0.001962087	0.001227949	0.000358382	0.001656645	0.000679561	0	0.005558478	0.000365288	0
compound.127	5H-1-Pyrindine	Aromatic	N-Bearing	4.67653E-05	0.002508816	0.000136397	0	0.00388602	0.000159854	0	0.000863013	0.00037737	0	0.001381342	0.000203492	0.000169465	0	0	0	0.001074491	0.000131865	4.99698E-05	0.000207199	0.00065452	0	0.001805452	6.21164E-05	0.000234772	0.001481522	0.000199591	0	0.00160889	0	7.99438E-05	0.001606343	0.000188922	8.36708E-05	0.001487524	0.000477065	0.000300452	0.004705128	0	0	0.001123699	0	0.000169573	0.000712825	0	0.000312304	0.0022864	0.000115449	0	0.000423592	0	0.000117663	0.001632638	0	0	0.002029152	7.17758E-05	0	0.003972293	0.000661204	0	0.001471533	0	0.000123372	0.004647843	0.000307872	0.002471388	0.001782161	0	0.000432903	0.00179963	0
compound.128	"1,4-Benzenediamine"	Aromatic	N-Bearing	0.000773753	0.002116566	0.000613359	0	0	0	0	0.003197493	0	0.000867409	0	0	0	0	0	0.000880902	0	0	0	0.002399009	0	0	0	0	0.000517179	0	0	0.000889489	0.000588751	0	0.000917486	0.000549712	0	0.000864785	0.000565322	0	0.000777836	0	0.000943668	0.000729998	0	0	0	0	0	0	0	0	0.00068527	0	0	0.001113788	0	0	0.000196923	0	0	0.001128597	0.001935018	0	0	0	0.001052596	0.000722726	0	0	0	0.000535548	0	0	0	0
compound.129	5-Dimethylaminopyrimidine	Aromatic	N-Bearing	0	0	0	0	0	0	0	0.000481176	0	0	0	0	0	0	0	0	0.000281347	0	0.000219312	0	0	0.000157804	0.000382379	0	0	0	0	0	0	0	7.36679E-05	0	0.000174007	0.000183907	0	0.000109978	4.28978E-05	0.00031939	0	0	0	0	0	0	0	0.000146557	0	0	0	0	0	0	0	0	0	0	0	0	0.001254615	0	0.000159488	0	0.000173428	0	0	0	0.000192823	0.000426188	0	0.000174893	0.00050269	0
compound.130	"Ethanone, 1-(1-methyl-1H-pyrrol-2-yl)-"	Aromatic	N-Bearing	0	0	0	0	0	0	0.000629729	0	0	0	0	0	0.00049737	0	0	0	0	0	0	0.002659013	0	0	0	0	0.000142905	0	0	0	0	0.000233791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207907	0.000409728	0	0	0	0	0.000965671	0.000534394	0	0	0	0	0.000711797	0.000263849	0	0	0	0.000314846	0	0	0	0	0	0	0	0	0	0	0
compound.131	"Acetamide, N-hydroxy"	Aliphatic	N-Bearing	0	0	0	0.005621342	0	0	0.007853927	0	0	0.005937263	0	0	0	0	0	0	0	0	0.00653772	0.006647534	0	0.010249859	0	0.009000206	0.005971378	0	0	0.003807406	0	0	0	0	0	0.001347717	0	0	0.008062123	0	0	0	0	0.009074819	0	0	0	0	0	0	0	0	0.004989644	0.004091467	0	0	0.002175696	0	0	0.011806465	0	0	0.007965782	0	0	0	0	0	0	0	0	0	0	0
compound.132	2-(N-Methyl-N-ethylamino)phenol	Aromatic	N-Bearing	0	0.001234664	0	0	0	0	0	0.001424902	0	0	0	0	0.001781816	0	0	0	0	0	0	0.003672226	0	0	0	0	0	0.001180019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000539241	0	0.001282522	0	0	0	0	0.001732876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.133	"S-Tetrazine, 3-methyl-6-(2-thienyl)-"	Aromatic	N-Bearing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37801E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.134	"Cyanamide, dimethyl-"	Aliphatic	N-Bearing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.135	2-Pyrimidinamine	Aromatic	N-Bearing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.136	Methylaminoacetonitrile	Aliphatic	N-Bearing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000704421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.137	2-Amino-4-methylpyrimidine	Aromatic	N-Bearing	0	0.000329068	0	0	0	0	0	0.00053395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000569759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.138	3-Pyridinecarbonitrile	Aromatic	N-Bearing	0	0.000829252	0	0	0	0	0	0.000549472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.139	4-Amino-2(1H)-pyridinone	Aromatic	N-Bearing	0	0	0	0.000260784	0	0	0	0	0	0	0	0	0.00156646	0	0	0	0	0	0	0.002841285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.140	N-Isopropyl-4-piperidone	Aromatic	N-Bearing	0	0	0	0	0	0	0.00064388	0	0	0	0	0	0	0	0	0	0	0	0	0.000680836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.141	Nicotinyl Alcohol	Aromatic	N-Bearing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.142	Maleic hydrazide	Aromatic	N-Bearing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000787572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.143	"Formamide, N,N-dimethyl-"	Aliphatic	N-Bearing	0	0	0	0	0	0	0	0	0	0.000118596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.144	Phenol	Aromatic	Phenol	0.018989533	0.042647235	0.021446125	0.017240712	0.047081856	0.01918956	0.01485878	0.031043618	0.020393	0.019741025	0.073104883	0.025755313	0.014485267	0.044633067	0.014139806	0.021981851	0.043686541	0.022483827	0.015268559	0.025517951	0.011413799	0.019172398	0.042577546	0.016146937	0.026539459	0.02331447	0.01918637	0.014835753	0.069727628	0.024917227	0.017931326	0.043779436	0.02585252	0.022742728	0.041372741	0.02258672	0.021031625	0.039435353	0.015029349	0.010642457	0.049219865	0.01166558	0.015312398	0.008757995	0.017674073	0.02596265	0.035605312	0.017709242	0.017405868	0.023430858	0.011307892	0.015643844	0.042401023	0.024612393	0.023533042	0.01954785	0.011716671	0.018788784	0.044442487	0.026937927	0.017720854	0.038457702	0.031828497	0.023290962	0.025075398	0.014912536	0.022677021	0.045904136	0.012994196	0.032727488	0.051609496	0.017318559
compound.145	"Phenol, 4-methyl-"	Aromatic	Phenol	0.005654346	0.01216236	0.011473677	0.004954894	0.023123422	0.013555928	0.004882171	0.007077945	0.010746311	0.005892397	0.019848826	0.014892181	0.005922295	0.011372849	0.007440854	0.007734355	0.017908183	0.013024415	0.00435848	0.005548546	0.007609199	0.006120419	0.018914256	0.004909203	0.014936952	0.007303641	0.011878328	0.004939781	0.025666279	0.016457675	0.004303518	0.018729699	0.013323991	0.005011823	0.017528146	0.013003196	0.008095506	0.017664167	0.004039986	0.004024346	0.022334675	0.004308392	0.008665156	0.007410025	0.009018868	0.01595386	0.01919013	0.011417801	0.004879125	0.006724153	0.00496012	0.004907086	0.02080424	0.015021649	0.015629492	0.019972803	0.010196187	0.005471598	0.022417892	0.014962794	0.006176492	0.016158006	0.013809057	0.009245806	0.017615898	0.004329446	0.009776919	0.02097189	0.005525653	0.017489293	0.023928039	0.005525445
compound.146	p-isopropenylphenol	Aromatic	Phenol	0.001137955	0	0	0	0	0	0.003410444	0	0	0.00071636	0	0	0	0	0	0.000525936	0	0	0.000445564	0	0	0.00287586	0	0	0.003062245	0	0	0.000850102	0	0	0	0	0	0.005531256	0	0.002511981	0	0	0	0	0	0	0	0	0	0.002615079	0	0	0	0	0	0.00282124	0	0	0.002619716	0	0	0.001081625	0	0	0.007587278	0	0.000819521	0.002159707	0	0	0.002172649	0	0	0	0	0
compound.147	"Benzene, 1,4-dimethoxy-"	Aromatic	Phenol+TMAH	0.000442144	0.000214816	0.001968754	0.001637143	0	0.000913705	0.001069832	0.000568098	0.001359533	0.000149553	0.000412703	0.001175564	0.000312779	0	0.000322946	0.004005582	0	0.000832509	0.000292879	0	0.000806059	0.001755012	0.000253009	0.000911709	0.001670625	0	0.000989125	0.000664655	0.00534488	0.000935165	0.000336212	0.000221531	0.002220665	0.001670608	0.000470575	0.00132354	0.001101657	0	0.000536655	0.000775455	0	0.00011823	0.001326057	0	0.000579438	0.003499314	0	0	0.001011459	0	0.000366104	0.001133844	0	0.000271545	0.001110049	0	0.000482977	0.00057382	0	0.000673448	0.003526966	0	0.002052562	0.001637425	0	0.001844825	0.001493696	0	0.001484796	0.001688323	0.000306641	0.001568567
compound.148	"Benzene, 1-ethyl-4-methoxy-"	Aromatic	Phenol+TMAH	0.000196981	0.000916126	0.000677698	0.000173856	0	0.000880255	0.000132031	0	0.00043735	2.49754E-05	0.00164061	0.000568657	0	0.000363502	0	0.002393579	0	0	0	0.000876509	0	0.000280212	0.000487185	0.000278856	0.000707719	0	0.000790417	0	0.000995721	0.000378373	0	0.000803172	0.002717829	0	0	0.000620607	0.000797866	0.000618046	0	0	0.00057578	0.000105634	0	0	0.000203409	0.001000879	0	0.000315631	0.000153501	0	0	0	0.000358229	0.000230717	0.000923561	0	0.000308569	0.000641104	0	0.000832627	0.000490334	0	0.001097707	0.003133693	0.000631189	0.000454592	0.001177304	0	0.00014848	0.00070823	0.000439016	0.000207823
compound.149	"2,4,6-Trimethoxytoluene"	Aromatic	Phenol+TMAH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010214619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.150	3-Furaldehyde	Aromatic	Polysaccharide	0.055976608	0.069499198	0.020095019	0.0454923	0.002222418	0.003309759	0.086605461	0.069537705	0.012045865	0.042473114	0.021548939	0.009129111	0.061017584	0.01566449	0.001372521	0.031425906	0.005655216	0.003949861	0.032758	0.092743815	0.000722229	0.021827038	0.018422977	0.042412843	0.007094201	0.097988354	0.000357675	0.017067681	0.011449439	0.005721734	0.018080753	0.005694618	0.014566901	0.03874687	0.005400564	0.004432908	0.030212096	0.009689374	0.059996801	0.062170131	0.001861997	0.093610912	0.056806793	0	0.083157845	0.004778633	0.01235047	0.009087637	0.053862252	0.142184728	0.105845413	0.04372254	0.010778578	0.007241205	0.003907373	0.008605303	0.023478063	0.043544276	0.015338557	0.007983422	0.031312577	0.011582652	0.032079115	0.030348829	0	0.024533526	0.025392832	0.010620957	0.033332163	0.0037576	0.010355412	0.044368499
compound.151	Levoglucosan	Aromatic	Polysaccharide	0.034152817	0.043700253	0.07720605	0.015357273	0.076435756	0.020597968	0.028868487	0.053395023	0.052481986	0	0.130058688	0.038760471	0.060504831	0.110295175	0.080081924	0.011381714	0.235162717	0	0.019432712	0.074516707	0.12123131	0.013110971	0.126095041	0.010836982	0	0.048344387	0.055417478	0	0	0	0.022563585	0.061225377	0.008418641	0	0.101063185	0.047495439	0	0.055823553	0.037384941	0.003877277	0.112834219	0.003878984	0.011564846	0.141651042	0.02356543	0	0.069569105	0.03770628	0.003138538	0.087680582	0	0	0.083216962	0.067019663	0.037297652	0.087646609	0.048521329	0.017138417	0.075119601	0	0.015467037	0.145916682	0.029823552	0.016091937	0.226654058	0.097172006	0	0.124211191	0	0.011515227	0.066019939	0.028699327
